id;produto_fk;cultura;cultura_norm;praga_nome_cientifico;praga_cientifico_norm;praga_nome_comum;praga_comum_norm;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;carencia_dias;carencia_texto;epoca_aplicacao;fonte_pagina;fonte_trecho;status;volume_calda_outros;marca_comercial
33457;30723;Milho;milho;Avena sativa;avena sativa;Aveia;aveia;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Aveia (Avena sativa) | 1 | L/ha (produto comercial);validado;;Glifomega 480 SL
33576;30723;Milho;milho;Lolium multiflorum;lolium multiflorum;Azevém;azevem;2.0;3.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Azevém (Lolium multiflorum) | 2-3 | L/ha (produto comercial);validado;;Glifomega 480 SL
34086;30723;Milho;milho;Pterocaulon virgatum;pterocaulon virgatum;Barbasco;barbasco;4.5;5.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Barbasco (Pterocaulon virgatum) | 4.5-5 | L/ha (produto comercial);validado;;Glifomega 480 SL
33865;30723;Milho;milho;Portulaca oleracea;portulaca oleracea;Beldroega;beldroega;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Beldroega (Portulaca oleracea) | 2 | L/ha (produto comercial);validado;;Glifomega 480 SL
33780;30723;Milho;milho;Antirrhinum orontium;antirrhinum orontium;Boca-de-leão-selvagem;boca-de-leao-selvagem;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Boca-de-leão-selvagem (Antirrhinum orontium) | 2 | L/ha (produto comercial);validado;;Glifomega 480 SL
33814;30723;Milho;milho;Conyza bonariensis;conyza bonariensis;Buva;buva;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Buva (Conyza bonariensis) | 2 | L/ha (produto comercial);validado;;Glifomega 480 SL
34528;30723;Milho;milho;Saccharum officinarum;saccharum officinarum;Cana-de-açúcar (roughing);cana-de-acucar (roughing);6.0;6.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Cana-de-açúcar (roughing) (Saccharum officinarum) | 6 | L/ha (produto comercial);validado;;Glifomega 480 SL
33593;30723;Milho;milho;Echinochloa crusgalli;echinochloa crusgalli;Capim-Arroz;capim-arroz;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Capim-Arroz (Echinochloa crusgalli) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34171;30723;Milho;milho;Digitaria insularis;digitaria insularis;Capim-amargoso;capim-amargoso;1.5;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-amargoso (Digitaria insularis) | 1.5-4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34137;30723;Milho;milho;Paspalum conjugatum;paspalum conjugatum;Capim-azedo;capim-azedo;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-azedo (Paspalum conjugatum) | 1 | L/ha (produto comercial);validado;;Glifomega 480 SL
34222;30723;Milho;milho;Brachiaria decubens;brachiaria decubens;Capim-braquiária;capim-braquiaria;2.5;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-braquiária (Brachiaria decubens) | 2.5-4 | L/ha (produto comercial);validado_bula;;Glifomega 480 SL
34392;30723;Milho;milho;Panicum cayennense;panicum cayennense;Capim-caiana;capim-caiana;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-caiana (Panicum cayennense) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34290;30723;Milho;milho;Setaria poiretiana;setaria poiretiana;Capim-canoão;capim-canoao;3.5;3.5;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-canoão (Setaria poiretiana) | 3.5 | L/ha (produto comercial);validado;;Glifomega 480 SL
33508;30723;Milho;milho;Cenchrus echinatus;cenchrus echinatus;Capim-carrapicho;capim-carrapicho;1.5;1.5;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Capim-carrapicho (Cenchrus echinatus) | 1.5 | L/ha (produto comercial);validado;;Glifomega 480 SL
33525;30723;Milho;milho;Digitaria horizontalis;digitaria horizontalis;Capim-colchão;capim-colchao;1.5;2.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Capim-colchão (Digitaria horizontalis) | 1.5-2 | L/ha (produto comercial);validado;;Glifomega 480 SL
34188;30723;Milho;milho;Panicum maximum;panicum maximum;Capim-colonião;capim-coloniao;1.5;5.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-colonião (Panicum maximum) | 1.5-5 | L/ha (produto comercial);validado;;Glifomega 480 SL
34443;30723;Milho;milho;Paspalum urvillei;paspalum urvillei;Capim-da-roça;capim-da-roca;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-da-roça (Paspalum urvillei) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
33542;30723;Milho;milho;Rhynchelitrum repens;rhynchelitrum repens;Capim-favorito;capim-favorito;1.5;2.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Capim-favorito (Rhynchelitrum repens) | 1.5-2 | L/ha (produto comercial);validado;;Glifomega 480 SL
34273;30723;Milho;milho;Paspalum maritimum;paspalum maritimum;Capim-gengibre;capim-gengibre;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-gengibre (Paspalum maritimum) | 3-4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34256;30723;Milho;milho;Melinis minutiflora;melinis minutiflora;Capim-gordura;capim-gordura;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-gordura (Melinis minutiflora) | 3-4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34375;30723;Milho;milho;Hyparrhenia rufa;hyparrhenia rufa;Capim-jaraguá;capim-jaragua;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-jaraguá (Hyparrhenia rufa) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34460;30723;Milho;milho;Pennisetum clandestinum;pennisetum clandestinum;Capim-kikuio;capim-kikuio;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-kikuio (Pennisetum clandestinum) | 4-5 | L/ha (produto comercial);validado;;Glifomega 480 SL
33440;30723;Milho;milho;Brachiaria plantaginea;brachiaria plantaginea;Capim-marmelada;capim-marmelada;0.5;1.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Capim-marmelada (Brachiaria plantaginea) | 0.5-1 | L/ha (produto comercial);validado;;Glifomega 480 SL
34477;30723;Milho;milho;Sorghum halepense;sorghum halepense;Capim-massambará;capim-massambara;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-massambará (Sorghum halepense) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
34324;30723;Milho;milho;Andropogon leucostachyus;andropogon leucostachyus;Capim-membeca;capim-membeca;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-membeca (Andropogon leucostachyus) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
33559;30723;Milho;milho;Eleusine indica;eleusine indica;Capim-pé-de-galinha;capim-pe-de-galinha;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;Para plantas infestantes anuais, o melhor período situa-se entre a fase jovem até a formação dos botões florais. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;3;Capim-pé-de-galinha (Eleusine indica) | 2 | L/ha (produto comercial);validado;;Glifomega 480 SL
34307;30723;Milho;milho;Andropogon bicornis;andropogon bicornis;Capim-rabo-de-burro;capim-rabo-de-burro;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;;não determinado devido à modalidade de emprego;A época de aplicação mais indicada para o controle das espécies perenes é próxima e/ou durante a floração. Aplicar quando as plantas infestantes estiverem em boas condições de desenvolvimento, sem estresse hídrico. Aplicação única (jato dirigido em pós-emergência ou plantio direto).;4;Capim-rabo-de-burro (Andropogon bicornis) | 4 | L/ha (produto comercial);validado;;Glifomega 480 SL
